Sale No.,Sale Date,Area Block,Lease No.,Region,Bid Order,Total Bid,MROV,Sortname,% Share,Net Bid,Block Max WD (ft),Status,Primary Term,Bid System Code,Royalty Rate,Init. Acres
252,3/20/2019,GC348,G36643,C,1,4100991,576000,"HESS CORPORATION",100,4100991,4058,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC349,G36644,C,1,500909,375400,"HESS CORPORATION",100,500909,3973,PRIMRY,7,R22,18.75,3753.56
252,3/20/2019,GC391,G36645,C,1,1067505,576000,"ANADARKO US OFFSHORE LLC",100,1067505,4205,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC393,G36646,C,1,3025077,403400,"BEACON OFFSHORE ENERGY EXPLORATION LLC",60,1815046.2,4146,PRIMRY,7,R22,18.75,4033.4
252,3/20/2019,GC393,G36646,C,1,3025077,403400,"RED WILLOW OFFSHORE LLC",25,756269.25,4146,PRIMRY,7,R22,18.75,4033.4
252,3/20/2019,GC393,G36646,C,1,3025077,403400,"HOUSTON ENERGY LP",15,453761.55,4146,PRIMRY,7,R22,18.75,4033.4
252,3/20/2019,GC420,G36647,C,1,589909,576000,"HESS CORPORATION",100,589909,3185,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC425,G36648,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,4005,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC469,G36649,C,1,1307777,940000,"CHEVRON USA INC",100,1307777,4222,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC513,G36650,C,1,970909,850000,"HESS CORPORATION",100,970909,4533,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC524,G36651,C,1,589909,576000,"HESS CORPORATION",100,589909,4137,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC778,G36652,C,1,755024,576000,"BP EXPLORATION & PRODUCTION INC",60,453014.4,4655,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC778,G36652,C,1,755024,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",40,302009.6,4655,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC814,G36653,C,1,600000,576000,"LLOG EXPLORATION OFFSHORE LLC",100,600000,5918,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC822,G36654,C,1,4311212,576000,"CHEVRON USA INC",100,4311212,4376,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC858,G36655,C,1,600000,576000,"LLOG EXPLORATION OFFSHORE LLC",100,600000,5904,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC885,G36656,C,1,611555,576000,"VENARI OFFSHORE LLC",33,201813.15,5432,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC885,G36656,C,1,611555,576000,"ANADARKO US OFFSHORE LLC",66,403626.3,5432,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC899,G36657,C,1,600213,576000,"DEEP GULF ENERGY III LLC",100,600213,5767,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC900,G36658,C,1,600213,576000,"DEEP GULF ENERGY III LLC",100,600213,5426,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC902,G36659,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,5681,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC928,G36660,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,5278,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC946,G36661,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,5678,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC947,G36662,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,5727,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC995,G36663,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,5360,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GC996,G36664,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,5393,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AT003,G36665,C,1,700524,576000,"BP EXPLORATION & PRODUCTION INC",100,700524,2736,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT004,G36666,C,1,600524,576000,"BP EXPLORATION & PRODUCTION INC",100,600524,3212,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT009,G36667,C,1,4096676,576000,"SHELL OFFSHORE INC.",100,4096676,3471,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT014,G36668,C,1,651988,576000,"SHELL OFFSHORE INC.",100,651988,4428,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT015,G36669,C,1,651988,576000,"SHELL OFFSHORE INC.",100,651988,4661,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT024,G36670,C,1,650524,576000,"BP EXPLORATION & PRODUCTION INC",100,650524,6065,PRIMRY,10,R23,18.75,5760
252,3/20/2019,GB605,G36614,C,1,751988,576000,"SHELL OFFSHORE INC.",100,751988,3802,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB640,G36615,C,1,751988,576000,"SHELL OFFSHORE INC.",100,751988,3264,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB641,G36616,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,3779,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB647,G36617,C,1,751988,576000,"SHELL OFFSHORE INC.",100,751988,3740,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB648,G36618,C,1,751988,576000,"SHELL OFFSHORE INC.",100,751988,3818,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB685,G36619,C,1,751988,576000,"SHELL OFFSHORE INC.",100,751988,3700,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB726,G36620,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,3661,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB770,G36621,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,3618,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB771,G36622,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,4583,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC003,G36623,C,1,8000,7675,"W & T OFFSHORE INC",100,8000,529,PRIMRY,5,RS22,12.50,306.64
252,3/20/2019,GC035,G36624,C,1,2016077,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",50,1008038.5,1988,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC035,G36624,C,1,2016077,576000,"CL&F OFFSHORE LLC",15,302411.55,1988,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC035,G36624,C,1,2016077,576000,"RED WILLOW OFFSHORE LLC",25,504019.25,1988,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC035,G36624,C,1,2016077,576000,"HOUSTON ENERGY LP",10,201607.7,1988,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC037,G36625,C,1,1537073,576000,"ENVEN ENERGY VENTURES LLC",100,1537073,2211,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC046,G36626,C,1,175000,103750,"W & T OFFSHORE INC",100,175000,679,PRIMRY,5,RS21,18.75,4149.25
252,3/20/2019,GC047,G36627,C,1,200000,141900,"W & T OFFSHORE INC",100,200000,686,PRIMRY,5,RS21,18.75,5675.56
252,3/20/2019,GC049,G36628,C,1,150000,144000,"W & T OFFSHORE INC",100,150000,889,PRIMRY,5,RS21,18.75,5760
252,3/20/2019,GC075,G36629,C,1,755555,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",60,453333,2670,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC075,G36629,C,1,755555,576000,"RED WILLOW OFFSHORE LLC",25,188888.75,2670,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC075,G36629,C,1,755555,576000,"HOUSTON ENERGY LP",15,113333.25,2670,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GC091,G36630,C,1,300000,144000,"W & T OFFSHORE INC",100,300000,840,PRIMRY,5,RS21,18.75,5760
252,3/20/2019,GC092,G36631,C,1,300000,144000,"W & T OFFSHORE INC",100,300000,870,PRIMRY,5,RS21,18.75,5760
252,3/20/2019,GC107,G36632,C,1,600524,576000,"BP EXPLORATION & PRODUCTION INC",100,600524,2218,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC124,G36633,C,1,1209776,4500000,"EQUINOR GULF OF MEXICO LLC",100,1209776,2766,REJECT,7,R22,18.75,5760
252,3/20/2019,GC151,G36634,C,1,605524,576000,"BP EXPLORATION & PRODUCTION INC",100,605524,2267,PRIMRY,5,R21,18.75,5760
252,3/20/2019,GC152,G36635,C,1,600524,576000,"BP EXPLORATION & PRODUCTION INC",100,600524,2103,PRIMRY,5,R21,18.75,5760
252,3/20/2019,EB909,G36478,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,5203,PRIMRY,7,R22,18.75,5760
252,3/20/2019,EB953,G36479,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,4409,PRIMRY,7,R22,18.75,5760
252,3/20/2019,EB954,G36480,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,3694,PRIMRY,7,R22,18.75,5760
252,3/20/2019,EB995,G36481,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,4494,PRIMRY,7,R22,18.75,5760
252,3/20/2019,EB996,G36482,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,4504,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB529,G36483,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,2916,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB530,G36484,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,2939,PRIMRY,7,R22,18.75,5760
252,3/20/2019,GB531,G36485,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,2723,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AC027,G36486,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,4743,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AC028,G36487,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,4327,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AC201,G36488,W,1,811988,576000,"SHELL OFFSHORE INC.",100,811988,4586,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AC245,G36489,W,1,811988,576000,"SHELL OFFSHORE INC.",100,811988,4340,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AC299,G36490,W,1,701988,7100000,"SHELL OFFSHORE INC.",100,701988,4691,REJECT,7,R22,18.75,5760
252,3/20/2019,AC300,G36491,W,1,801988,2200000,"SHELL OFFSHORE INC.",100,801988,4507,REJECT,7,R22,18.75,5760
252,3/20/2019,AC335,G36492,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,4638,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AC340,G36493,W,1,751988,2700000,"SHELL OFFSHORE INC.",100,751988,5206,REJECT,7,R22,18.75,5760
252,3/20/2019,AC341,G36494,W,1,751988,6500000,"SHELL OFFSHORE INC.",100,751988,5501,REJECT,10,R23,18.75,5760
252,3/20/2019,AC342,G36495,W,1,7201988,7400000,"SHELL OFFSHORE INC.",100,7201988,5570,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AC343,G36496,W,1,8201988,2100000,"SHELL OFFSHORE INC.",100,8201988,4747,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AC386,G36497,W,1,801988,576000,"SHELL OFFSHORE INC.",100,801988,5744,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AC730,G36498,W,1,701988,576000,"SHELL OFFSHORE INC.",100,701988,8870,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AC773,G36499,W,1,701988,576000,"SHELL OFFSHORE INC.",100,701988,9099,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AC774,G36500,W,1,701988,576000,"SHELL OFFSHORE INC.",100,701988,8975,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AC775,G36501,W,1,1201988,576000,"SHELL OFFSHORE INC.",100,1201988,8932,PRIMRY,10,R23,18.75,5760
252,3/20/2019,KC858,G36693,C,1,600213,576000,"DEEP GULF ENERGY III LLC",100,600213,7062,PRIMRY,10,R23,18.75,5760
252,3/20/2019,KC964,G36694,C,1,7000213,4900000,"DEEP GULF ENERGY III LLC",50,3500106.5,8118,PRIMRY,10,R23,18.75,5760
252,3/20/2019,KC964,G36694,C,1,7000213,4900000,"EQUINOR GULF OF MEXICO LLC",50,3500106.5,8118,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR113,G36695,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,6702,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR114,G36696,C,1,607505,576000,"ANADARKO US OFFSHORE LLC",100,607505,5927,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR363,G36697,C,1,1430837,576000,"CHEVRON USA INC",100,1430837,7909,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR407,G36698,C,1,615829,576000,"CHEVRON USA INC",100,615829,8027,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR543,G36699,C,1,580057,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",85,493048.45,7315,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR543,G36699,C,1,580057,576000,"HOUSTON ENERGY LP",15,87008.55,7315,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR627,G36700,C,1,604801,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",85,514080.85,7325,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR627,G36700,C,1,604801,576000,"HOUSTON ENERGY LP",15,90720.15,7325,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR675,G36701,C,1,604801,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",85,514080.85,7066,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR675,G36701,C,1,604801,576000,"HOUSTON ENERGY LP",15,90720.15,7066,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR713,G36702,C,1,1430837,576000,"CHEVRON USA INC",100,1430837,7535,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR719,G36703,C,1,604801,576000,"BEACON OFFSHORE ENERGY EXPLORATION LLC",85,514080.85,7223,PRIMRY,10,R23,18.75,5760
252,3/20/2019,WR719,G36703,C,1,604801,576000,"HOUSTON ENERGY LP",15,90720.15,7223,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AT048,G36671,C,1,1100524,576000,"BP EXPLORATION & PRODUCTION INC",100,1100524,3399,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT067,G36672,C,1,605524,576000,"BP EXPLORATION & PRODUCTION INC",100,605524,5547,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AT068,G36673,C,1,605524,576000,"BP EXPLORATION & PRODUCTION INC",100,605524,6078,PRIMRY,10,R23,18.75,5760
252,3/20/2019,AT095,G36674,C,1,604623,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,302311.5,3769,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT095,G36674,C,1,604623,576000,"RIDGEWOOD ENERGY CORPORATION",50,302311.5,3769,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT137,G36675,C,1,1650623,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,825311.5,3769,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT137,G36675,C,1,1650623,576000,"RIDGEWOOD ENERGY CORPORATION",50,825311.5,3769,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT138,G36676,C,1,949623,576000,"MURPHY EXPLORATION & PRODUCTION COMPANY - USA",50,474811.5,3799,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT138,G36676,C,1,949623,576000,"RIDGEWOOD ENERGY CORPORATION",50,474811.5,3799,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT399,G36677,C,1,609993,576000,"ENVEN ENERGY VENTURES LLC",100,609993,4133,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT487,G36678,C,1,613784,576000,"ENVEN ENERGY VENTURES LLC",100,613784,4986,PRIMRY,7,R22,18.75,5760
252,3/20/2019,AT488,G36679,C,1,611884,576000,"ENVEN ENERGY VENTURES LLC",100,611884,5111,PRIMRY,7,R22,18.75,5760
252,3/20/2019,LL010,G36680,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,9181,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL011,G36681,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,9388,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL136,G36682,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,8922,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL152,G36683,C,1,807524,576000,"BP EXPLORATION & PRODUCTION INC",100,807524,9762,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL180,G36684,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,9168,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL181,G36685,C,1,731988,576000,"SHELL OFFSHORE INC.",100,731988,9207,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL195,G36686,C,1,805524,576000,"BP EXPLORATION & PRODUCTION INC",100,805524,9749,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL414,G36687,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,9975,PRIMRY,10,R23,18.75,5760
252,3/20/2019,LL456,G36688,C,1,771988,576000,"SHELL OFFSHORE INC.",100,771988,10018,PRIMRY,10,R23,18.75,5760
252,3/20/2019,KC779,G36689,C,1,750000,4100000,"LLOG EXPLORATION OFFSHORE LLC",100,750000,7007,REJECT,10,R23,18.75,5760
252,3/20/2019,KC780,G36690,C,1,620000,1600000,"LLOG EXPLORATION OFFSHORE LLC",100,620000,6823,REJECT,10,R23,18.75,5760
252,3/20/2019,KC823,G36691,C,1,670000,576000,"LLOG EXPLORATION OFFSHORE LLC",100,670000,7003,PRIMRY,10,R23,18.75,5760
253,8/21/2019,DC666,G36798,C,1,850224,576000,"BP EXPLORATION & PRODUCTION INC",100,850224,8338,PRIMRY,10,R23,18.75,5760
253,8/21/2019,DC706,G36799,C,1,829015,576000,"CHEVRON USA INC",100,829015,8099,PRIMRY,10,R23,18.75,5760
253,8/21/2019,DC982,G36800,C,1,875224,576000,"BP EXPLORATION & PRODUCTION INC",100,875224,9358,PRIMRY,10,R23,18.75,5760
253,8/21/2019,GB500,G36801,C,1,601716,576000,"KOSMOS ENERGY GULF OF MEXICO OPERATIONS LLC",50,300858,2529,RELINQ,5,R21,18.75,5760
253,8/21/2019,GB500,G36801,C,1,601716,576000,"BP EXPLORATION & PRODUCTION INC",50,300858,2529,RELINQ,5,R21,18.75,5760
253,8/21/2019,GB630,G36802,C,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,2900,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB676,G36803,C,1,850319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,850319,4196,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB677,G36804,C,1,1550319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1550319,4114,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB762,G36805,C,1,910319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,910319,2959,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB805,G36806,C,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,3336,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB806,G36807,C,1,910319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,910319,3851,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB851,G36808,C,1,910319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,910319,4560,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB852,G36809,C,1,910319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,910319,3697,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB895,G36810,C,1,576000,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,576000,5078,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC071,G36811,C,1,2101989,576000,"HESS CORPORATION",100,2101989,2224,PRIMRY,5,R21,18.75,5760
253,8/21/2019,GC115,G36812,C,1,627989,576000,"HESS CORPORATION",100,627989,2798,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC124,G36813,C,1,22510319,4900000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,22510319,2766,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC153,G36814,C,1,601000,576000,"FIELDWOOD ENERGY LLC",100,601000,2464,PRIMRY,5,R21,18.75,5760
253,8/21/2019,GC159,G36815,C,1,585989,576000,"HESS CORPORATION",100,585989,3107,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC168,G36816,C,1,1910319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1910319,2802,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GC235,G36817,C,1,802599,576000,"TALOS ENERGY OFFSHORE LLC",100,802599,2910,RELINQ,7,R22,18.75,5760
253,8/21/2019,MC040,G36765,C,1,802599,3600000,"TALOS ENERGY OFFSHORE LLC",100,802599,5203,REJECT,7,R22,18.75,5760
253,8/21/2019,MC069,G36766,C,1,602599,3200000,"TALOS RESOURCES LLC",50,301299.5,1785,REJECT,5,R21,18.75,5760
253,8/21/2019,MC069,G36766,C,1,602599,3200000,"RED WILLOW OFFSHORE LLC",25,150649.75,1785,REJECT,5,R21,18.75,5760
253,8/21/2019,MC069,G36766,C,1,602599,3200000,"HOUSTON ENERGY LP",25,150649.75,1785,REJECT,5,R21,18.75,5760
253,8/21/2019,MC253,G36767,C,1,836004,576000,"SHELL OFFSHORE INC.",100,836004,5301,PRIMRY,10,R23,18.75,5760
253,8/21/2019,MC298,G36768,C,1,1000505,576000,"ANADARKO US OFFSHORE LLC",100,1000505,5262,PRIMRY,10,R23,18.75,5760
253,8/21/2019,MC335,G36769,C,1,608021,576000,"CHEVRON USA INC",100,608021,4688,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC340,G36770,C,1,743347,576000,"LLOG EXPLORATION OFFSHORE LLC",100,743347,5819,PRIMRY,10,R23,18.75,5760
253,8/21/2019,MC375,G36771,C,1,589000,576000,"ENVEN ENERGY VENTURES LLC",100,589000,3940,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC435,G36772,C,1,585000,576000,"FIELDWOOD ENERGY LLC",100,585000,7305,PRIMRY,10,R23,18.75,5760
253,8/21/2019,MC436,G36773,C,1,585000,576000,"FIELDWOOD ENERGY LLC",100,585000,7797,PRIMRY,10,R23,18.75,5760
253,8/21/2019,MC455,G36774,C,1,631321,576000,"CHEVRON USA INC",100,631321,1634,PRIMRY,5,R21,18.75,5760
253,8/21/2019,MC456,G36775,C,1,631321,576000,"CHEVRON USA INC",100,631321,1860,PRIMRY,5,R21,18.75,5760
253,8/21/2019,MC683,G36776,C,1,1851989,576000,"HESS CORPORATION",100,1851989,4875,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC689,G36777,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,5511,PRIMRY,10,R23,18.75,5760
253,8/21/2019,MC715,G36778,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,3487,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC716,G36779,C,1,865224,576000,"BP EXPLORATION & PRODUCTION INC",100,865224,3362,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC727,G36780,C,1,3101989,144000,"HESS CORPORATION",100,3101989,5334,PRIMRY,10,R23,18.75,1440
253,8/21/2019,MC732,G36781,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,5524,PRIMRY,10,R23,18.75,5760
253,8/21/2019,MC758,G36782,C,1,1205676,576000,"EQUINOR GULF OF MEXICO LLC",100,1205676,3507,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC798,G36783,C,1,1268018,576000,"CHEVRON USA INC",100,1268018,2900,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC842,G36784,C,1,814018,576000,"CHEVRON USA INC",100,814018,2661,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC855,G36785,C,1,801004,576000,"SHELL OFFSHORE INC.",100,801004,4458,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC893,G36786,C,1,958018,1200000,"CHEVRON USA INC",100,958018,4156,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC925,G36787,C,1,715224,576000,"BP EXPLORATION & PRODUCTION INC",100,715224,2293,PRIMRY,5,R21,18.75,5760
253,8/21/2019,MC926,G36788,C,1,1125224,576000,"BP EXPLORATION & PRODUCTION INC",100,1125224,2470,PRIMRY,5,R21,18.75,5760
253,8/21/2019,MC937,G36789,C,1,6710012,3800000,"CHEVRON USA INC",100,6710012,4330,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC938,G36790,C,1,2170018,2000000,"CHEVRON USA INC",100,2170018,4415,PRIMRY,7,R22,18.75,5760
253,8/21/2019,MC969,G36791,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,2552,PRIMRY,5,R21,18.75,5760
253,8/21/2019,MC970,G36792,C,1,615224,576000,"BP EXPLORATION & PRODUCTION INC",100,615224,2513,PRIMRY,5,R21,18.75,5760
253,8/21/2019,MC981,G36793,C,1,1835018,740000,"CHEVRON USA INC",100,1835018,4333,PRIMRY,7,R22,18.75,5760
253,8/21/2019,DC356,G36794,C,1,651716,576000,"KOSMOS ENERGY GULF OF MEXICO OPERATIONS LLC",100,651716,7859,PRIMRY,10,R23,18.75,5760
253,8/21/2019,DC578,G36795,C,1,976004,576000,"SHELL OFFSHORE INC.",100,976004,8460,PRIMRY,10,R23,18.75,5760
253,8/21/2019,DC621,G36796,C,1,976004,576000,"SHELL OFFSHORE INC.",100,976004,8397,PRIMRY,10,R23,18.75,5760
253,8/21/2019,DC623,G36797,C,1,976004,576000,"SHELL OFFSHORE INC.",100,976004,8578,PRIMRY,10,R23,18.75,5760
253,8/21/2019,GB575,G36729,W,1,910319,670000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,910319,2559,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB619,G36730,W,1,910319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,910319,2592,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB672,G36731,W,1,670319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,670319,4064,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB716,G36732,W,1,1310319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,1310319,4068,PRIMRY,7,R22,18.75,5760
253,8/21/2019,GB760,G36733,W,1,750319,576000,"BHP BILLITON PETROLEUM (DEEPWATER) INC",100,750319,3136,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AC031,G36734,W,1,911776,576000,"EQUINOR GULF OF MEXICO LLC",100,911776,4071,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AC075,G36735,W,1,911776,576000,"EQUINOR GULF OF MEXICO LLC",100,911776,4350,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AC076,G36736,W,1,809776,576000,"EQUINOR GULF OF MEXICO LLC",100,809776,5416,PRIMRY,7,R22,18.75,5760
253,8/21/2019,AC196,G36737,W,1,627776,576000,"EQUINOR GULF OF MEXICO LLC",100,627776,4510,PRIMRY,7,R22,18.75,5760
